,director_name,director_facebook_likes,actor_name,actor_facbook_likes,movie_title,title_year,movie_facebook_likes,num_voted_users,cast_total_facebook_likes,movie_imdb_link,language,country,content_rating,imdb_score,aspect_ratio,Release.Date.new,release.year.new,budget.adjusted,domestic.gross.adjusted,worldwide.new.adjusted,genreLabelName
10036,Joe Chappelle,13,Kim Darby,152,HalloweenTheCurseofMichaelMyers,1995,0,20815,1227,http://www.imdb.com/title/tt0113253/?ref_=fn_tt_tt_1,English,USA,R,4.9,1.85,1995-09-29 00:00:00,1995,9998235.103,30248556.5,30248556.5,Thriller Horror
10037,Joe Chappelle,13,Mitchell Ryan,141,HalloweenTheCurseofMichaelMyers,1995,0,20815,1227,http://www.imdb.com/title/tt0113253/?ref_=fn_tt_tt_1,English,USA,R,4.9,1.85,1995-09-29 00:00:00,1995,9998235.103,30248556.5,30248556.5,Thriller Horror
10038,Alfonso CuarÃ_n,0,Maribel VerdÃº,269,YTuMamTambin,2001,0,91377,361,http://www.imdb.com/title/tt0245574/?ref_=fn_tt_tt_1,Spanish,Mexico,R,7.7,1.85,2002-03-15 00:00:00,2002,8019835.563,21893960.22,53973302.47,Romance Drama
10039,Alfonso CuarÃ_n,0,Daniel GimÃ©nez Cacho,43,YTuMamTambin,2001,0,91377,361,http://www.imdb.com/title/tt0245574/?ref_=fn_tt_tt_1,Spanish,Mexico,R,7.7,1.85,2002-03-15 00:00:00,2002,8019835.563,21893960.22,53973302.47,Romance Drama
10040,Alfonso CuarÃ_n,0,MarÃ_a Aura,19,YTuMamTambin,2001,0,91377,361,http://www.imdb.com/title/tt0245574/?ref_=fn_tt_tt_1,Spanish,Mexico,R,7.7,1.85,2002-03-15 00:00:00,2002,8019835.563,21893960.22,53973302.47,Romance Drama
10041,Edgar Wright,1000,Peter Serafinowicz,605,ShaunoftheDead,2004,19000,395921,1686,http://www.imdb.com/title/tt0365748/?ref_=fn_tt_tt_1,English,UK,R,8,2.35,2004-09-24 00:00:00,2004,7530192.337,20396089.2,45681738.62,Horror
10042,Edgar Wright,1000,Dylan Moran,427,ShaunoftheDead,2004,19000,395921,1686,http://www.imdb.com/title/tt0365748/?ref_=fn_tt_tt_1,English,UK,R,8,2.35,2004-09-24 00:00:00,2004,7530192.337,20396089.2,45681738.62,Horror
10043,Edgar Wright,1000,Rafe Spall,358,ShaunoftheDead,2004,19000,395921,1686,http://www.imdb.com/title/tt0365748/?ref_=fn_tt_tt_1,English,UK,R,8,2.35,2004-09-24 00:00:00,2004,7530192.337,20396089.2,45681738.62,Horror
10044,Mickey Liddell,7,Jessica Lowndes,1000,TheHauntingofMollyHartley,2008,562,7904,4856,http://www.imdb.com/title/tt1045655/?ref_=fn_tt_tt_1,English,USA,PG-13,3.8,1.85,2008-10-31 00:00:00,2008,6638764.759,17848202.21,20338860.95,Thriller Horror
10045,Mickey Liddell,7,Randy Wayne,984,TheHauntingofMollyHartley,2008,562,7904,4856,http://www.imdb.com/title/tt1045655/?ref_=fn_tt_tt_1,English,USA,PG-13,3.8,1.85,2008-10-31 00:00:00,2008,6638764.759,17848202.21,20338860.95,Thriller Horror
10046,Mickey Liddell,7,Haley Bennett,664,TheHauntingofMollyHartley,2008,562,7904,4856,http://www.imdb.com/title/tt1045655/?ref_=fn_tt_tt_1,English,USA,PG-13,3.8,1.85,2008-10-31 00:00:00,2008,6638764.759,17848202.21,20338860.95,Thriller Horror
10047,John Sayles,407,Matthew McConaughey,11000,LoneStar,1996,0,23202,11400,http://www.imdb.com/title/tt0116905/?ref_=fn_tt_tt_1,English,USA,R,7.6,2.35,1996-06-21 00:00:00,1996,9688212.309,25114537.69,25114537.69,Drama
10048,John Sayles,407,Clifton James,189,LoneStar,1996,0,23202,11400,http://www.imdb.com/title/tt0116905/?ref_=fn_tt_tt_1,English,USA,R,7.6,2.35,1996-06-21 00:00:00,1996,9688212.309,25114537.69,25114537.69,Drama
10049,John Sayles,407,Miriam Colon,111,LoneStar,1996,0,23202,11400,http://www.imdb.com/title/tt0116905/?ref_=fn_tt_tt_1,English,USA,R,7.6,2.35,1996-06-21 00:00:00,1996,9688212.309,25114537.69,25114537.69,Drama
10050,Dwight H. Little,27,Donald Pleasence,742,HalloweenTheReturnofMichaelMyers,1988,0,29629,1136,http://www.imdb.com/title/tt0095271/?ref_=fn_tt_tt_1,English,USA,R,5.9,1.85,1988-10-01 00:00:00,1988,12464682.65,44296383.41,44296383.41,Thriller Horror
10051,Dwight H. Little,27,Kathleen Kinmont,120,HalloweenTheReturnofMichaelMyers,1988,0,29629,1136,http://www.imdb.com/title/tt0095271/?ref_=fn_tt_tt_1,English,USA,R,5.9,1.85,1988-10-01 00:00:00,1988,12464682.65,44296383.41,44296383.41,Thriller Horror
10052,Dwight H. Little,27,Ellie Cornell,101,HalloweenTheReturnofMichaelMyers,1988,0,29629,1136,http://www.imdb.com/title/tt0095271/?ref_=fn_tt_tt_1,English,USA,R,5.9,1.85,1988-10-01 00:00:00,1988,12464682.65,44296383.41,44296383.41,Thriller Horror
10053,Fred Walton,17,Thomas F. Wilson,690,AprilFoolsDay,1986,0,10624,1160,http://www.imdb.com/title/tt0090655/?ref_=fn_tt_tt_1,English,USA,R,6.2,2.35,1986-03-27 00:00:00,1986,13275186.17,34376792.87,34376792.87,Thriller Horror
10054,Fred Walton,17,Deborah Foreman,190,AprilFoolsDay,1986,0,10624,1160,http://www.imdb.com/title/tt0090655/?ref_=fn_tt_tt_1,English,USA,R,6.2,2.35,1986-03-27 00:00:00,1986,13275186.17,34376792.87,34376792.87,Thriller Horror
10055,Fred Walton,17,Clayton Rohner,85,AprilFoolsDay,1986,0,10624,1160,http://www.imdb.com/title/tt0090655/?ref_=fn_tt_tt_1,English,USA,R,6.2,2.35,1986-03-27 00:00:00,1986,13275186.17,34376792.87,34376792.87,Thriller Horror
10056,Barry Levinson,272,Steve Guttenberg,801,Diner,1982,0,14995,2943,http://www.imdb.com/title/tt0083833/?ref_=fn_tt_tt_1,English,USA,R,7.2,1.85,1982-04-02 00:00:00,1982,15057726.67,37924110.32,37924110.32,Romance Drama
10057,Barry Levinson,272,Daniel Stern,796,Diner,1982,0,14995,2943,http://www.imdb.com/title/tt0083833/?ref_=fn_tt_tt_1,English,USA,R,7.2,1.85,1982-04-02 00:00:00,1982,15057726.67,37924110.32,37924110.32,Romance Drama
10058,Barry Levinson,272,Ellen Barkin,551,Diner,1982,0,14995,2943,http://www.imdb.com/title/tt0083833/?ref_=fn_tt_tt_1,English,USA,R,7.2,1.85,1982-04-02 00:00:00,1982,15057726.67,37924110.32,37924110.32,Romance Drama
10059,Steve Carver,8,David Carradine,926,LoneWolfMcQuade,1983,0,7973,2383,http://www.imdb.com/title/tt0085862/?ref_=fn_tt_tt_1,English,USA,PG,6.3,1.85,1983-04-15 00:00:00,1983,14590820.42,35696815.68,35696815.68,Thriller Drama
10060,Steve Carver,8,William Sanderson,400,LoneWolfMcQuade,1983,0,7973,2383,http://www.imdb.com/title/tt0085862/?ref_=fn_tt_tt_1,English,USA,PG,6.3,1.85,1983-04-15 00:00:00,1983,14590820.42,35696815.68,35696815.68,Thriller Drama
10061,Steve Carver,8,Robert Beltran,268,LoneWolfMcQuade,1983,0,7973,2383,http://www.imdb.com/title/tt0085862/?ref_=fn_tt_tt_1,English,USA,PG,6.3,1.85,1983-04-15 00:00:00,1983,14590820.42,35696815.68,35696815.68,Thriller Drama
10062,Gonzalo LÃ_pez-Gallego,17,Warren Christie,520,Apollo,2011,0,47227,1520,http://www.imdb.com/title/tt1772240/?ref_=fn_tt_tt_1,English,USA,PG-13,5.2,1.33,1995-06-30 00:00:00,1995,129977056.3,344080254.7,668082069.6,Thriller Horror
10063,Gonzalo LÃ_pez-Gallego,17,Ryan Robbins,270,Apollo,2011,0,47227,1520,http://www.imdb.com/title/tt1772240/?ref_=fn_tt_tt_1,English,USA,PG-13,5.2,1.33,1995-06-30 00:00:00,1995,129977056.3,344080254.7,668082069.6,Thriller Horror
10064,Gonzalo LÃ_pez-Gallego,17,Andrew Airlie,205,Apollo,2011,0,47227,1520,http://www.imdb.com/title/tt1772240/?ref_=fn_tt_tt_1,English,USA,PG-13,5.2,1.33,1995-06-30 00:00:00,1995,129977056.3,344080254.7,668082069.6,Thriller Horror
10065,Christine Jeffs,19,Clifton Collins Jr.,968,SunshineCleaning,2008,0,61151,2528,http://www.imdb.com/title/tt0862846/?ref_=fn_tt_tt_1,English,USA,R,6.9,2.35,2009-03-13 00:00:00,2009,6432911.589,15519473.83,22295618.56,Romance Drama
10066,Christine Jeffs,19,Mary Lynn Rajskub,934,SunshineCleaning,2008,0,61151,2528,http://www.imdb.com/title/tt0862846/?ref_=fn_tt_tt_1,English,USA,R,6.9,2.35,2009-03-13 00:00:00,2009,6432911.589,15519473.83,22295618.56,Romance Drama
10067,Christine Jeffs,19,Paul Dooley,260,SunshineCleaning,2008,0,61151,2528,http://www.imdb.com/title/tt0862846/?ref_=fn_tt_tt_1,English,USA,R,6.9,2.35,2009-03-13 00:00:00,2009,6432911.589,15519473.83,22295618.56,Romance Drama
10068,John Erick Dowdle,66,Sterling Jerins,155,NoEscape,2015,16000,48675,259,http://www.imdb.com/title/tt1781922/?ref_=fn_tt_tt_1,English,USA,R,6.8,1.85,2015-08-26 00:00:00,2015,5325120,29063303.61,45630437.81,Thriller Action
10069,John Erick Dowdle,66,Claire Geare,78,NoEscape,2015,16000,48675,259,http://www.imdb.com/title/tt1781922/?ref_=fn_tt_tt_1,English,USA,R,6.8,1.85,2015-08-26 00:00:00,2015,5325120,29063303.61,45630437.81,Thriller Action
10070,John Erick Dowdle,66,Sahajak Boonthanakit,13,NoEscape,2015,16000,48675,259,http://www.imdb.com/title/tt1781922/?ref_=fn_tt_tt_1,English,USA,R,6.8,1.85,2015-08-26 00:00:00,2015,5325120,29063303.61,45630437.81,Thriller Action
10071,Don Coscarelli,152,Vanna Bonta,21000,TheBeastmaster,1982,0,15345,23714,http://www.imdb.com/title/tt0083630/?ref_=fn_tt_tt_1,English,USA,PG,6.2,1.85,1982-08-20 00:00:00,1982,15057726.67,32377503.34,32377503.34,Action Adventure
10072,Don Coscarelli,152,John Amos,982,TheBeastmaster,1982,0,15345,23714,http://www.imdb.com/title/tt0083630/?ref_=fn_tt_tt_1,English,USA,PG,6.2,1.85,1982-08-20 00:00:00,1982,15057726.67,32377503.34,32377503.34,Action Adventure
10073,Don Coscarelli,152,Rip Torn,826,TheBeastmaster,1982,0,15345,23714,http://www.imdb.com/title/tt0083630/?ref_=fn_tt_tt_1,English,USA,PG,6.2,1.85,1982-08-20 00:00:00,1982,15057726.67,32377503.34,32377503.34,Action Adventure
10074,King Vidor,54,Gina Lollobrigida,746,SolomonandSheba,1959,270,2017,1332,http://www.imdb.com/title/tt0053290/?ref_=fn_tt_tt_1,English,USA,,6.2,2.2,1959-01-01 00:00:00,1959,31073662.7,68362057.94,68362057.94,Romance Drama
10075,King Vidor,54,George Sanders,333,SolomonandSheba,1959,270,2017,1332,http://www.imdb.com/title/tt0053290/?ref_=fn_tt_tt_1,English,USA,,6.2,2.2,1959-01-01 00:00:00,1959,31073662.7,68362057.94,68362057.94,Romance Drama
10076,King Vidor,54,Finlay Currie,70,SolomonandSheba,1959,270,2017,1332,http://www.imdb.com/title/tt0053290/?ref_=fn_tt_tt_1,English,USA,,6.2,2.2,1959-01-01 00:00:00,1959,31073662.7,68362057.94,68362057.94,Romance Drama
10077,Michael Tiddes,89,Fred Willard,729,FiftyShadesofBlack,2016,11000,9509,2848,http://www.imdb.com/title/tt4667094/?ref_=fn_tt_tt_1,English,USA,R,3.5,,2016-01-29 00:00:00,2016,5160000,12060922.08,21429844.3,Comedy
10078,Michael Tiddes,89,Mike Epps,706,FiftyShadesofBlack,2016,11000,9509,2848,http://www.imdb.com/title/tt4667094/?ref_=fn_tt_tt_1,English,USA,R,3.5,,2016-01-29 00:00:00,2016,5160000,12060922.08,21429844.3,Comedy
10079,Michael Tiddes,89,Russell Peters,355,FiftyShadesofBlack,2016,11000,9509,2848,http://www.imdb.com/title/tt4667094/?ref_=fn_tt_tt_1,English,USA,R,3.5,,2016-01-29 00:00:00,2016,5160000,12060922.08,21429844.3,Comedy
10080,Bill Duke,1000,Eddie Cibrian,849,NotEasilyBroken,2009,738,2326,2269,http://www.imdb.com/title/tt0795438/?ref_=fn_tt_tt_1,English,USA,PG-13,6.1,1.85,2009-01-09 00:00:00,2009,6432911.589,13602702.91,13808770.94,Romance Drama
10081,Bill Duke,1000,Jenifer Lewis,578,NotEasilyBroken,2009,738,2326,2269,http://www.imdb.com/title/tt0795438/?ref_=fn_tt_tt_1,English,USA,PG-13,6.1,1.85,2009-01-09 00:00:00,2009,6432911.589,13602702.91,13808770.94,Romance Drama
10082,Bill Duke,1000,Wood Harris,409,NotEasilyBroken,2009,738,2326,2269,http://www.imdb.com/title/tt0795438/?ref_=fn_tt_tt_1,English,USA,PG-13,6.1,1.85,2009-01-09 00:00:00,2009,6432911.589,13602702.91,13808770.94,Romance Drama
10083,Bille Woodruff,23,Donald Faison,927,ThePerfectMatch,2016,740,1180,3552,http://www.imdb.com/title/tt4871980/?ref_=fn_tt_tt_1,English,USA,R,4.5,,2016-03-11 00:00:00,2016,5160000,9978945.672,9978945.672,Comedy
10084,Bille Woodruff,23,Brandy Norwood,509,ThePerfectMatch,2016,740,1180,3552,http://www.imdb.com/title/tt4871980/?ref_=fn_tt_tt_1,English,USA,R,4.5,,2016-03-11 00:00:00,2016,5160000,9978945.672,9978945.672,Comedy
10085,Bille Woodruff,23,Lauren London,503,ThePerfectMatch,2016,740,1180,3552,http://www.imdb.com/title/tt4871980/?ref_=fn_tt_tt_1,English,USA,R,4.5,,2016-03-11 00:00:00,2016,5160000,9978945.672,9978945.672,Comedy
10086,Mamoru Hosoda,99,Lara Jill Miller,93,DigimonTheMovie,2000,207,5164,315,http://www.imdb.com/title/tt0259974/?ref_=fn_tt_tt_1,English,USA,PG,5.9,1.85,2000-10-06 00:00:00,2000,8541317.351,16448443.6,28406287.89,Animation
10087,Mamoru Hosoda,99,Colleen O'Shaughnessey,45,DigimonTheMovie,2000,207,5164,315,http://www.imdb.com/title/tt0259974/?ref_=fn_tt_tt_1,English,USA,PG,5.9,1.85,2000-10-06 00:00:00,2000,8541317.351,16448443.6,28406287.89,Animation
10088,Mamoru Hosoda,99,Mona Marshall,44,DigimonTheMovie,2000,207,5164,315,http://www.imdb.com/title/tt0259974/?ref_=fn_tt_tt_1,English,USA,PG,5.9,1.85,2000-10-06 00:00:00,2000,8541317.351,16448443.6,28406287.89,Animation
10089,Brian Dannelly,12,Macaulay Culkin,3000,Saved,2004,0,40274,5668,http://www.imdb.com/title/tt0332375/?ref_=fn_tt_tt_1,English,USA,PG-13,6.9,1.85,2004-05-28 00:00:00,2004,7530192.337,13382898.79,15371458.42,Romance Drama
10090,Brian Dannelly,12,Patrick Fugit,835,Saved,2004,0,40274,5668,http://www.imdb.com/title/tt0332375/?ref_=fn_tt_tt_1,English,USA,PG-13,6.9,1.85,2004-05-28 00:00:00,2004,7530192.337,13382898.79,15371458.42,Romance Drama
10091,Brian Dannelly,12,Eva Amurri Martino,797,Saved,2004,0,40274,5668,http://www.imdb.com/title/tt0332375/?ref_=fn_tt_tt_1,English,USA,PG-13,6.9,1.85,2004-05-28 00:00:00,2004,7530192.337,13382898.79,15371458.42,Romance Drama
10092,Richard Lester,44,Robert Shaw,559,RobinandMarian,1976,672,8930,1199,http://www.imdb.com/title/tt0075147/?ref_=fn_tt_tt_1,English,USA,PG,6.6,1.85,1976-03-11 00:00:00,1976,18190204.99,29104327.98,29104327.98,Drama
10093,Richard Lester,44,Denholm Elliott,249,RobinandMarian,1976,672,8930,1199,http://www.imdb.com/title/tt0075147/?ref_=fn_tt_tt_1,English,USA,PG,6.6,1.85,1976-03-11 00:00:00,1976,18190204.99,29104327.98,29104327.98,Drama
10094,Richard Lester,44,Nicol Williamson,136,RobinandMarian,1976,672,8930,1199,http://www.imdb.com/title/tt0075147/?ref_=fn_tt_tt_1,English,USA,PG,6.6,1.85,1976-03-11 00:00:00,1976,18190204.99,29104327.98,29104327.98,Drama
10095,J.S. Cardone,23,Brendan Fehr,847,TheForsaken,2001,327,7319,3004,http://www.imdb.com/title/tt0245120/?ref_=fn_tt_tt_1,English,USA,R,5.3,1.85,2001-04-27 00:00:00,2001,8276470.301,11181959.96,11181959.96,Thriller Horror
10096,J.S. Cardone,23,Kerr Smith,591,TheForsaken,2001,327,7319,3004,http://www.imdb.com/title/tt0245120/?ref_=fn_tt_tt_1,English,USA,R,5.3,1.85,2001-04-27 00:00:00,2001,8276470.301,11181959.96,11181959.96,Thriller Horror
10097,J.S. Cardone,23,Izabella Miko,560,TheForsaken,2001,327,7319,3004,http://www.imdb.com/title/tt0245120/?ref_=fn_tt_tt_1,English,USA,R,5.3,1.85,2001-04-27 00:00:00,2001,8276470.301,11181959.96,11181959.96,Thriller Horror
10098,Guy Hamilton,82,Harrison Ford,11000,ForcefromNavarone,1978,729,13587,13591,http://www.imdb.com/title/tt0077572/?ref_=fn_tt_tt_1,English,UK,PG,6.3,2.35,1978-12-22 00:00:00,1978,17079619.79,24253060.11,24253060.11,Drama
10099,Guy Hamilton,82,Carl Weathers,794,ForcefromNavarone,1978,729,13587,13591,http://www.imdb.com/title/tt0077572/?ref_=fn_tt_tt_1,English,UK,PG,6.3,2.35,1978-12-22 00:00:00,1978,17079619.79,24253060.11,24253060.11,Drama
10100,Guy Hamilton,82,Franco Nero,576,ForcefromNavarone,1978,729,13587,13591,http://www.imdb.com/title/tt0077572/?ref_=fn_tt_tt_1,English,UK,PG,6.3,2.35,1978-12-22 00:00:00,1978,17079619.79,24253060.11,24253060.11,Drama
10101,Jay Levey,3,Fran Drescher,859,UHF,1989,0,21416,3942,http://www.imdb.com/title/tt0098546/?ref_=fn_tt_tt_1,English,USA,PG-13,7,1.85,1989-07-21 00:00:00,1989,12078180.86,14873451.17,14873451.17,Romance Drama
10102,Jay Levey,3,Gedde Watanabe,448,UHF,1989,0,21416,3942,http://www.imdb.com/title/tt0098546/?ref_=fn_tt_tt_1,English,USA,PG-13,7,1.85,1989-07-21 00:00:00,1989,12078180.86,14873451.17,14873451.17,Romance Drama
10103,Jay Levey,3,Michael Richards,448,UHF,1989,0,21416,3942,http://www.imdb.com/title/tt0098546/?ref_=fn_tt_tt_1,English,USA,PG-13,7,1.85,1989-07-21 00:00:00,1989,12078180.86,14873451.17,14873451.17,Romance Drama
10104,Nicholaus Goossen,4,Linda Cardellini,2000,GrandmasBoy,2006,0,67853,5202,http://www.imdb.com/title/tt0456554/?ref_=fn_tt_tt_1,English,USA,R,7,2.35,2006-01-06 00:00:00,2006,7070443.799,8612043.771,9319088.15,Comedy
10105,Nicholaus Goossen,4,Joel David Moore,936,GrandmasBoy,2006,0,67853,5202,http://www.imdb.com/title/tt0456554/?ref_=fn_tt_tt_1,English,USA,R,7,2.35,2006-01-06 00:00:00,2006,7070443.799,8612043.771,9319088.15,Comedy
10106,Nicholaus Goossen,4,Shirley Jones,556,GrandmasBoy,2006,0,67853,5202,http://www.imdb.com/title/tt0456554/?ref_=fn_tt_tt_1,English,USA,R,7,2.35,2006-01-06 00:00:00,2006,7070443.799,8612043.771,9319088.15,Comedy
10107,Tamara Jenkins,84,Natasha Lyonne,1000,SlumsofBeverlyHills,1998,462,9427,2691,http://www.imdb.com/title/tt0120831/?ref_=fn_tt_tt_1,English,USA,R,6.6,1.85,1998-08-14 00:00:00,1998,9096707.97,10011423.8,10011423.8,Romance Drama
10108,Tamara Jenkins,84,Kevin Corrigan,778,SlumsofBeverlyHills,1998,462,9427,2691,http://www.imdb.com/title/tt0120831/?ref_=fn_tt_tt_1,English,USA,R,6.6,1.85,1998-08-14 00:00:00,1998,9096707.97,10011423.8,10011423.8,Romance Drama
10109,Tamara Jenkins,84,Jessica Walter,572,SlumsofBeverlyHills,1998,462,9427,2691,http://www.imdb.com/title/tt0120831/?ref_=fn_tt_tt_1,English,USA,R,6.6,1.85,1998-08-14 00:00:00,1998,9096707.97,10011423.8,10011423.8,Romance Drama
10110,Jon Favreau,4000,Jon Favreau,4000,Made,2001,393,15053,5245,http://www.imdb.com/title/tt0227005/?ref_=fn_tt_tt_1,English,USA,R,6.4,1.85,2001-07-13 00:00:00,2001,8276470.301,8787471.165,9064489.592,Thriller Drama
10111,Jon Favreau,4000,Faizon Love,585,Made,2001,393,15053,5245,http://www.imdb.com/title/tt0227005/?ref_=fn_tt_tt_1,English,USA,R,6.4,1.85,2001-07-13 00:00:00,2001,8276470.301,8787471.165,9064489.592,Thriller Drama
10112,Jon Favreau,4000,Jonathan Silverman,334,Made,2001,393,15053,5245,http://www.imdb.com/title/tt0227005/?ref_=fn_tt_tt_1,English,USA,R,6.4,1.85,2001-07-13 00:00:00,2001,8276470.301,8787471.165,9064489.592,Thriller Drama
10113,Duncan Jones,0,Kevin Spacey,18000,Moon,2009,47000,260607,19404,http://www.imdb.com/title/tt1182345/?ref_=fn_tt_tt_1,English,UK,R,7.9,2.35,2009-06-12 00:00:00,2009,6432911.589,6445987.125,13735646.74,Drama
10114,Duncan Jones,0,Matt Berry,572,Moon,2009,47000,260607,19404,http://www.imdb.com/title/tt1182345/?ref_=fn_tt_tt_1,English,UK,R,7.9,2.35,2009-06-12 00:00:00,2009,6432911.589,6445987.125,13735646.74,Drama
10115,Duncan Jones,0,Benedict Wong,372,Moon,2009,47000,260607,19404,http://www.imdb.com/title/tt1182345/?ref_=fn_tt_tt_1,English,UK,R,7.9,2.35,2009-06-12 00:00:00,2009,6432911.589,6445987.125,13735646.74,Drama
10116,Scott Marshall,7,Miranda Cosgrove,2000,KeepingUpwiththeSteins,2006,249,2719,5900,http://www.imdb.com/title/tt0415949/?ref_=fn_tt_tt_1,English,USA,PG-13,5.4,1.85,2006-05-12 00:00:00,2006,7070443.799,6136071.924,6242852.595,Comedy
10117,Scott Marshall,7,Jami Gertz,847,KeepingUpwiththeSteins,2006,249,2719,5900,http://www.imdb.com/title/tt0415949/?ref_=fn_tt_tt_1,English,USA,PG-13,5.4,1.85,2006-05-12 00:00:00,2006,7070443.799,6136071.924,6242852.595,Comedy
10118,Scott Marshall,7,Carter Jenkins,701,KeepingUpwiththeSteins,2006,249,2719,5900,http://www.imdb.com/title/tt0415949/?ref_=fn_tt_tt_1,English,USA,PG-13,5.4,1.85,2006-05-12 00:00:00,2006,7070443.799,6136071.924,6242852.595,Comedy
10119,Ronan Chapalain,0,Norbert Ferrer,55,SeaRexDJourneytoaPrehistoricWorld,2010,89,296,55,http://www.imdb.com/title/tt1529567/?ref_=fn_tt_tt_1,English,UK,,6.9,1.78,2010-05-28 00:00:00,2010,6233441.462,7600537.403,20589310.23,Documentary
10120,Ronan Chapalain,0,Guillaume Denaiffe,0,SeaRexDJourneytoaPrehistoricWorld,2010,89,296,55,http://www.imdb.com/title/tt1529567/?ref_=fn_tt_tt_1,English,UK,,6.9,1.78,2010-05-28 00:00:00,2010,6233441.462,7600537.403,20589310.23,Documentary
10121,Ronan Chapalain,0,Chloe Hollings,0,SeaRexDJourneytoaPrehistoricWorld,2010,89,296,55,http://www.imdb.com/title/tt1529567/?ref_=fn_tt_tt_1,English,UK,,6.9,1.78,2010-05-28 00:00:00,2010,6233441.462,7600537.403,20589310.23,Documentary
10122,Atom Egoyan,460,Bruce Greenwood,991,TheSweetHereafter,1997,920,26720,2820,http://www.imdb.com/title/tt0120255/?ref_=fn_tt_tt_1,English,Canada,R,7.7,2.35,1997-10-10 00:00:00,1997,9387802.625,8086084.281,14928947.49,Romance Drama
10123,Atom Egoyan,460,Sarah Polley,900,TheSweetHereafter,1997,920,26720,2820,http://www.imdb.com/title/tt0120255/?ref_=fn_tt_tt_1,English,Canada,R,7.7,2.35,1997-10-10 00:00:00,1997,9387802.625,8086084.281,14928947.49,Romance Drama
10124,Atom Egoyan,460,Simon Baker,395,TheSweetHereafter,1997,920,26720,2820,http://www.imdb.com/title/tt0120255/?ref_=fn_tt_tt_1,English,Canada,R,7.7,2.35,1997-10-10 00:00:00,1997,9387802.625,8086084.281,14928947.49,Romance Drama
10125,Randall Miller,19,Alan Rickman,25000,BottleShock,2008,0,12233,25676,http://www.imdb.com/title/tt0914797/?ref_=fn_tt_tt_1,English,USA,PG-13,6.8,2.35,2008-08-06 00:00:00,2008,6638764.759,5415382.484,6394312.163,Romance Drama
10126,Randall Miller,19,Freddy RodrÃ_guez,579,BottleShock,2008,0,12233,25676,http://www.imdb.com/title/tt0914797/?ref_=fn_tt_tt_1,English,USA,PG-13,6.8,2.35,2008-08-06 00:00:00,2008,6638764.759,5415382.484,6394312.163,Romance Drama
10127,Randall Miller,19,Greg Collins,39,BottleShock,2008,0,12233,25676,http://www.imdb.com/title/tt0914797/?ref_=fn_tt_tt_1,English,USA,PG-13,6.8,2.35,2008-08-06 00:00:00,2008,6638764.759,5415382.484,6394312.163,Romance Drama
10128,Jerry Belson,3,Cassandra Peterson,922,JekyllandHydeTogetherAgain,1982,323,881,1324,http://www.imdb.com/title/tt0084171/?ref_=fn_tt_tt_1,English,USA,R,6.2,,1982-08-27 00:00:00,1982,15057726.67,11165554.28,11165554.28,Comedy
10129,Jerry Belson,3,Tim Thomerson,162,JekyllandHydeTogetherAgain,1982,323,881,1324,http://www.imdb.com/title/tt0084171/?ref_=fn_tt_tt_1,English,USA,R,6.2,,1982-08-27 00:00:00,1982,15057726.67,11165554.28,11165554.28,Comedy
10130,Jerry Belson,3,Bess Armstrong,83,JekyllandHydeTogetherAgain,1982,323,881,1324,http://www.imdb.com/title/tt0084171/?ref_=fn_tt_tt_1,English,USA,R,6.2,,1982-08-27 00:00:00,1982,15057726.67,11165554.28,11165554.28,Comedy
10131,Peter Jackson,0,Kate Winslet,14000,HeavenlyCreatures,1994,0,50197,14574,http://www.imdb.com/title/tt0110005/?ref_=fn_tt_tt_1,English,New Zealand,R,7.4,2.35,1994-11-16 00:00:00,1994,10318178.63,6286011.892,11222298.71,Thriller Drama
10132,Peter Jackson,0,Jed Brophy,433,HeavenlyCreatures,1994,0,50197,14574,http://www.imdb.com/title/tt0110005/?ref_=fn_tt_tt_1,English,New Zealand,R,7.4,2.35,1994-11-16 00:00:00,1994,10318178.63,6286011.892,11222298.71,Thriller Drama
